"G-100477","fig_34473","0.8791951961472139"
"G-100495","fig_34537","0.6512990091877383"
"G-100395","fig_22760","0.4861824266062053"
"G-100046","fig_31495","0.8791951961472139"
"G-100323","fig_34853","0.6512990091877383"
"G-100546","fig_1384","0.8791951961472139"
"G-100199","fig_16637","0.6512990091877383"
"G-100330","fig_111","0.6512990091877383"
"G-100324","fig_36901","0.6512990091877383"
"G-100362","fig_36105","0.4861824266062053"
"G-100360","fig_36091","0.8791951961472139"
"G-100646","fig_10299","0.6512990091877383"
"G-100205","fig_20365","0.6512990091877383"
"G-100375","fig_26363","0.6512990091877383"
"G-100652","fig_21975","0.3862015054234898"
"G-100552","fig_9264","0.8791951961472139"
"G-100519","fig_27304","0.8791951961472139"
"G-100393","fig_18672","0.4861824266062053"
"G-100069","fig_15425","0.8791951961472139"
"G-100381","fig_1319","0.4861824266062053"
"G-100326","fig_27086","0.8791951961472139"
"G-100354","fig_34620","0.6512990091877383"
"G-100386","fig_6550","0.6512990091877383"
"G-100457","fig_15609","0.8791951961472139"
"G-100391","fig_12552","0.8791951961472139"
"G-100484","fig_29511","0.8791951961472139"
"G-100399","fig_32035","0.4861824266062053"
"G-100287","fig_3890","0.8791951961472139"
"G-100699","fig_33557","0.6512990091877383"
"G-100485","fig_31543","0.8791951961472139"
"G-100591","fig_20104","0.6512990091877383"
"G-100017","fig_24021","0.4861824266062053"
"G-100020","fig_3060","0.6512990091877383"
"G-100316","fig_32833","0.8791951961472139"
"G-100284","fig_28682","0.6512990091877383"
"G-100170","fig_12297","0.6512990091877383"
"G-100378","fig_32490","0.6512990091877383"
"G-100104","fig_23973","0.8791951961472139"
"G-100315","fig_33225","0.8791951961472139"
"G-100350","fig_31369","0.6512990091877383"
"G-100219","fig_27756","0.6512990091877383"
"G-100575","fig_10304","0.6512990091877383"
"G-100113","fig_31386","0.6512990091877383"
"G-100320","fig_34365","0.8791951961472139"
"G-100151","fig_27689","0.4861824266062053"
"G-100531","fig_20769","0.8791951961472139"
"G-100304","fig_36501","0.8791951961472139"
"G-100089","fig_1871","0.6512990091877383"
"G-100176","fig_32689","0.8791951961472139"
"G-100153","fig_1423","0.6512990091877383"
"G-100379","fig_35366","0.6512990091877383"
"G-100592","fig_19968","0.6512990091877383"
"G-100555","fig_620","0.6512990091877383"
"G-100269","fig_36512","0.6512990091877383"
"G-100311","fig_29716","0.8791951961472139"
"G-100072","fig_9165","0.8791951961472139"
"G-100305","fig_15477","0.8791951961472139"
"G-100302","fig_21292","0.8791951961472139"
"G-100563","fig_2513","0.4861824266062053"
"G-100210","fig_21686","0.6512990091877383"
"G-100696","fig_19437","0.8791951961472139"
"G-100152","fig_31075","0.8791951961472139"
"G-100419","fig_26201","0.6512990091877383"
"G-100080","fig_35313","0.8791951961472139"
"G-100182","fig_2934","0.6512990091877383"
"G-100015","fig_1948","0.6512990091877383"
"G-100148","fig_14954","0.4861824266062053"
"G-100314","fig_33223","0.8791951961472139"
"G-100387","fig_8828","0.6512990091877383"
"G-100277","fig_36106","0.8791951961472139"
"G-100274","fig_18748","0.8791951961472139"
"G-100537","fig_12379","0.8791951961472139"
"G-100039","fig_19082","0.8791951961472139"
"G-100691","fig_13523","0.8791951961472139"
"G-100214","fig_25285","0.6512990091877383"
"G-100690","fig_12477","0.8791951961472139"
"G-100318","fig_36268","0.8791951961472139"
"G-100283","fig_13609","0.4861824266062053"
"G-100421","fig_27980","0.8791951961472139"
"G-100094","fig_6402","0.8791951961472139"
"G-100623","fig_30624","0.8791951961472139"
"G-100168","fig_7807","0.3862015054234898"
"G-100100","fig_13975","0.6512990091877383"
"G-100309","fig_22860","0.8791951961472139"
"G-100659","fig_7542","0.6512990091877383"
"G-100081","fig_35315","0.8791951961472139"
"G-100068","fig_24129","0.8791951961472139"
"G-100092","fig_5265","0.6512990091877383"
"G-100383","fig_4008","0.4861824266062053"
"G-100061","fig_10786","0.8791951961472139"
"G-100325","fig_24471","0.8791951961472139"
"G-100268","fig_20311","0.4861824266062053"
"G-100535","fig_31028","0.8791951961472139"
"G-100542","fig_31483","0.8791951961472139"
"G-100361","fig_24699","0.8791951961472139"
"G-100272","fig_5320","0.8791951961472139"
"G-100071","fig_9106","0.8791951961472139"
"G-100603","fig_29442","0.6512990091877383"
"G-100194","fig_13627","0.6512990091877383"
"G-100533","fig_28520","0.8791951961472139"
"G-100461","fig_19849","0.8791951961472139"
"G-100138","fig_22672","0.6512990091877383"
"G-100103","fig_23433","0.8791951961472139"
"G-100047","fig_34923","0.8791951961472139"
"G-100010","fig_24900","0.6512990091877383"
"G-100689","fig_19791","0.6512990091877383"
"G-100502","fig_2649","0.8791951961472139"
"G-100030","fig_7182","0.8791951961472139"
"G-100253","fig_29780","0.6512990091877383"
"G-100295","fig_35096","0.8791951961472139"
"G-100044","fig_29509","0.8791951961472139"
"G-100097","fig_8602","0.4861824266062053"
"G-100308","fig_21882","0.8791951961472139"
"G-100232","fig_3275","0.6512990091877383"
"G-100070","fig_8979","0.8791951961472139"
"G-100654","fig_26442","0.6512990091877383"
"G-100475","fig_32762","0.8791951961472139"
"G-100329","fig_33553","0.6512990091877383"
"G-100040","fig_19441","0.8791951961472139"
"G-100128","fig_15914","0.6512990091877383"
"G-100142","fig_26232","0.6512990091877383"
"G-100388","fig_10325","0.4861824266062053"
"G-100307","fig_15525","0.8791951961472139"
"G-100217","fig_26594","0.4861824266062053"
"G-100226","fig_35407","0.6512990091877383"
"G-100091","fig_4299","0.6512990091877383"
"G-100196","fig_14782","0.4861824266062053"
"G-100513","fig_9265","0.8791951961472139"
