fig_1,fig_1,1
fig_2,fig_2,1
fig_3,fig_3,1
fig_4,fig_4,1
fig_5,fig_5,1
fig_6,fig_6,1
fig_7,fig_7,1
fig_8,fig_8,1
fig_9,fig_9,1
fig_10,fig_10,1
fig_11,fig_11,1
fig_12,fig_12,1
fig_13,fig_13,1
fig_14,fig_14,1
fig_15,fig_15,1
fig_16,fig_16,1
fig_17,fig_17,1
fig_18,fig_18,1
fig_19,fig_19,1
fig_20,fig_20,1
fig_21,fig_21,1
fig_22,fig_22,1
fig_23,fig_23,1
fig_24,fig_24,1
fig_25,fig_25,1
fig_26,fig_26,1
fig_27,fig_27,1
fig_28,fig_28,1
fig_29,fig_29,1
fig_30,fig_30,1
fig_31,fig_31,1
fig_32,fig_32,1
fig_33,fig_33,1
fig_34,fig_34,1
fig_35,fig_35,1
fig_36,fig_36,1
fig_37,fig_37,1
fig_38,fig_38,1
fig_39,fig_39,1
fig_40,fig_40,1
fig_41,fig_41,1
fig_42,fig_42,1
fig_43,fig_43,1
fig_44,fig_44,1
fig_45,fig_45,1
fig_46,fig_46,1
fig_47,fig_47,1
fig_48,fig_48,1
fig_49,fig_49,1
fig_50,fig_50,1
fig_51,fig_51,1
fig_52,fig_52,1
fig_53,fig_53,1
fig_54,fig_54,1
fig_55,fig_55,1
fig_56,fig_56,1
fig_57,fig_57,1
fig_58,fig_58,1
fig_59,fig_59,1
fig_60,fig_60,1
fig_61,fig_61,1
fig_62,fig_62,1
fig_63,fig_63,1
fig_64,fig_64,1
fig_65,fig_65,1
fig_66,fig_66,1
fig_67,fig_67,1
fig_68,fig_68,1
fig_69,fig_69,1
fig_70,fig_70,1
fig_71,fig_71,1
fig_72,fig_72,1
fig_73,fig_73,1
fig_74,fig_74,1
fig_75,fig_75,1
fig_76,fig_76,1
fig_77,fig_77,1
fig_78,fig_78,1
fig_79,fig_79,1
fig_80,fig_80,1
fig_81,fig_81,1
fig_82,fig_82,1
fig_83,fig_83,1
fig_84,fig_84,1
fig_85,fig_85,1
fig_86,fig_86,1
fig_87,fig_87,1
fig_88,fig_88,1
fig_89,fig_89,1
fig_90,fig_90,1
fig_91,fig_91,1
fig_92,fig_92,1
fig_93,fig_93,1
fig_94,fig_94,1
fig_95,fig_95,1
fig_96,fig_96,1
fig_97,fig_97,1
fig_98,fig_98,1
fig_99,fig_99,1
fig_100,fig_100,1
fig_101,fig_101,1
fig_102,fig_102,1
fig_103,fig_103,1
fig_104,fig_104,1
fig_105,fig_105,1
fig_106,fig_106,1
fig_107,fig_107,1
fig_108,fig_108,1
fig_109,fig_109,1
fig_110,fig_110,1
fig_111,fig_111,1
fig_112,fig_112,1
fig_113,fig_113,1
fig_114,fig_114,1
fig_115,fig_115,1
fig_116,fig_116,1
fig_117,fig_117,1
fig_118,fig_118,1
fig_119,fig_119,1
fig_120,fig_120,1
fig_121,fig_121,1
fig_122,fig_122,1
fig_123,fig_123,1
fig_124,fig_124,1
fig_125,fig_125,1
fig_126,fig_126,1
fig_127,fig_127,1
fig_128,fig_128,1
fig_129,fig_129,1
fig_130,fig_130,1
fig_131,fig_131,1
fig_132,fig_132,1
fig_133,fig_133,1
fig_134,fig_134,1
fig_135,fig_135,1
fig_136,fig_136,1
fig_137,fig_137,1
fig_138,fig_138,1
fig_139,fig_139,1
fig_140,fig_140,1
fig_141,fig_141,1
fig_142,fig_142,1
fig_143,fig_143,1
fig_144,fig_144,1
fig_145,fig_145,1
fig_146,fig_146,1
fig_147,fig_147,1
fig_148,fig_148,1
fig_149,fig_149,1
fig_150,fig_150,1
fig_151,fig_151,1
fig_152,fig_152,1
fig_153,fig_153,1
fig_154,fig_154,1
fig_155,fig_155,1
fig_156,fig_156,1
fig_157,fig_157,1
fig_158,fig_158,1
fig_159,fig_159,1
fig_160,fig_160,1
fig_161,fig_161,1
fig_162,fig_162,1
fig_163,fig_163,1
fig_164,fig_164,1
fig_165,fig_165,1
fig_166,fig_166,1
fig_167,fig_167,1
fig_168,fig_168,1
fig_169,fig_169,1
fig_170,fig_170,1
fig_171,fig_171,1
fig_172,fig_172,1
fig_173,fig_173,1
fig_174,fig_174,1
fig_175,fig_175,1
fig_176,fig_176,1
fig_177,fig_177,1
fig_178,fig_178,1
fig_179,fig_179,1
fig_180,fig_180,1
fig_181,fig_181,1
fig_182,fig_182,1
fig_183,fig_183,1
fig_184,fig_184,1
fig_185,fig_185,1
fig_186,fig_186,1
fig_187,fig_187,1
fig_188,fig_188,1
fig_189,fig_189,1
