K-100001,K-100001,1
K-100002,K-100002,1
K-100003,K-100003,1
K-100004,K-100004,1
K-100005,K-100005,1
K-100006,K-100006,1
K-100007,K-100007,1
K-100008,K-100008,1
K-100009,K-100009,1
K-100010,K-100010,1
K-100011,K-100011,1
K-100012,K-100012,1
K-100013,K-100013,1
K-100014,K-100014,1
K-100015,K-100015,1
K-100016,K-100016,1
K-100017,K-100017,1
K-100018,K-100018,1
K-100019,K-100019,1
K-100020,K-100020,1
K-100021,K-100021,1
K-100022,K-100022,1
K-100023,K-100023,1
K-100024,K-100024,1
K-100025,K-100025,1
K-100026,K-100026,1
K-100027,K-100027,1
K-100028,K-100028,1
K-100029,K-100029,1
K-100030,K-100030,1
K-100031,K-100031,1
K-100032,K-100032,1
K-100033,K-100033,1
K-100034,K-100034,1
K-100035,K-100035,1
K-100036,K-100036,1
K-100037,K-100037,1
K-100038,K-100038,1
K-100039,K-100039,1
K-100040,K-100040,1
K-100041,K-100041,1
K-100042,K-100042,1
K-100043,K-100043,1
K-100044,K-100044,1
K-100045,K-100045,1
K-100046,K-100046,1
K-100047,K-100047,1
K-100048,K-100048,1
K-100049,K-100049,1
K-100050,K-100050,1
K-100051,K-100051,1
K-100052,K-100052,1
K-100053,K-100053,1
K-100054,K-100054,1
K-100055,K-100055,1
K-100056,K-100056,1
K-100057,K-100057,1
K-100058,K-100058,1
K-100059,K-100059,1
K-100060,K-100060,1
K-100061,K-100061,1
K-100062,K-100062,1
K-100063,K-100063,1
K-100064,K-100064,1
K-100065,K-100065,1
K-100066,K-100066,1
K-100067,K-100067,1
K-100068,K-100068,1
K-100069,K-100069,1
K-100070,K-100070,1
K-100071,K-100071,1
K-100072,K-100072,1
K-100073,K-100073,1
K-100074,K-100074,1
K-100075,K-100075,1
K-100076,K-100076,1
K-100077,K-100077,1
K-100078,K-100078,1
K-100079,K-100079,1
K-100080,K-100080,1
K-100081,K-100081,1
K-100082,K-100082,1
K-100083,K-100083,1
K-100084,K-100084,1
K-100085,K-100085,1
K-100086,K-100086,1
K-100087,K-100087,1
K-100088,K-100088,1
K-100089,K-100089,1
K-100090,K-100090,1
K-100091,K-100091,1
K-100092,K-100092,1
K-100093,K-100093,1
K-100094,K-100094,1
K-100095,K-100095,1
